Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Cause_of_Death_EN,Nationality_AR,Nationality_EN,Sex_AR,Sex_EN,Value
2003,العين,Al Ain,امراض القلب الاخرى,Other Cardiovascular Diseases,مواطن,Citizen,ذ,M,0
2003,العين,Al Ain,امراض القلب الاخرى,Other Cardiovascular Diseases,مواطن,Citizen,ا,F,0
2003,العين,Al Ain,امراض القلب الاخرى,Other Cardiovascular Diseases,غیر مواطن,Non-Citizen,ذ,M,0
2003,العين,Al Ain,امراض القلب الاخرى,Other Cardiovascular Diseases,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,امراض القلب الاخرى,Other Cardiovascular Diseases,جملة,Total,جملة,Total,0
2003,العين,Al Ain,التھاب رئوي,Pneumonia,مواطن,Citizen,ذ,M,11
2003,العين,Al Ain,التھاب رئوي,Pneumonia,مواطن,Citizen,ا,F,8
2003,العين,Al Ain,التھاب رئوي,Pneumonia,غیر مواطن,Non-Citizen,ذ,M,4
2003,العين,Al Ain,التھاب رئوي,Pneumonia,غیر مواطن,Non-Citizen,ا,F,8
2003,العين,Al Ain,التھاب رئوي,Pneumonia,جملة,Total,جملة,Total,31
2003,العين,Al Ain,انفلونزا,Influenza,مواطن,Citizen,ذ,M,0
2003,العين,Al Ain,انفلونزا,Influenza,مواطن,Citizen,ا,F,0
2003,العين,Al Ain,انفلونزا,Influenza,غیر مواطن,Non-Citizen,ذ,M,0
2003,العين,Al Ain,انفلونزا,Influenza,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,انفلونزا,Influenza,جملة,Total,جملة,Total,0
2003,العين,Al Ain,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",مواطن,Citizen,ذ,M,2
2003,العين,Al Ain,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",مواطن,Citizen,ا,F,5
2003,العين,Al Ain,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",غیر مواطن,Non-Citizen,ذ,M,2
2003,العين,Al Ain,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",غیر مواطن,Non-Citizen,ا,F,5
2003,العين,Al Ain,التھاب الشعب او انتفاخ الرئــــــة او الربو,"Bronchitis, Emphysema, and Asthma",جملة,Total,جملة,Total,14
2003,العين,Al Ain,امراض جھاز تنفسي اخرى,Other Respiratory Diseases,مواطن,Citizen,ذ,M,0
2003,العين,Al Ain,امراض جھاز تنفسي اخرى,Other Respiratory Diseases,مواطن,Citizen,ا,F,0
2003,العين,Al Ain,امراض جھاز تنفسي اخرى,Other Respiratory Diseases,غیر مواطن,Non-Citizen,ذ,M,0
2003,العين,Al Ain,امراض جھاز تنفسي اخرى,Other Respiratory Diseases,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,امراض جھاز تنفسي اخرى,Other Respiratory Diseases,جملة,Total,جملة,Total,0
2003,العين,Al Ain,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,مواطن,Citizen,ذ,M,0
2003,العين,Al Ain,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,مواطن,Citizen,ا,F,1
2003,العين,Al Ain,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,غیر مواطن,Non-Citizen,ذ,M,4
2003,العين,Al Ain,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,غیر مواطن,Non-Citizen,ا,F,1
2003,العين,Al Ain,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,جملة,Total,جملة,Total,6
2003,العين,Al Ain,التھاب الذائدة الدودية ,Appendicitis,مواطن,Citizen,ذ,M,0
2003,العين,Al Ain,التھاب الذائدة الدودية ,Appendicitis,مواطن,Citizen,ا,F,0
2003,العين,Al Ain,التھاب الذائدة الدودية ,Appendicitis,غیر مواطن,Non-Citizen,ذ,M,0
2003,العين,Al Ain,التھاب الذائدة الدودية ,Appendicitis,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,التھاب الذائدة الدودية ,Appendicitis,جملة,Total,جملة,Total,0
2003,العين,Al Ain,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,مواطن,Citizen,ذ,M,3
2003,العين,Al Ain,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,مواطن,Citizen,ا,F,2
2003,العين,Al Ain,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,غیر مواطن,Non-Citizen,ذ,M,4
2003,العين,Al Ain,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,غیر مواطن,Non-Citizen,ا,F,2
2003,العين,Al Ain,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,جملة,Total,جملة,Total,11
2003,العين,Al Ain,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,مواطن,Citizen,ذ,M,8
2003,العين,Al Ain,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,مواطن,Citizen,ا,F,4
2003,العين,Al Ain,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,غیر مواطن,Non-Citizen,ذ,M,6
2003,العين,Al Ain,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,جملة,Total,جملة,Total,18
2003,العين,Al Ain,تضخم البروستاتا,Hyperplasia of the Prostate,مواطن,Citizen,ذ,M,0
2003,العين,Al Ain,تضخم البروستاتا,Hyperplasia of the Prostate,مواطن,Citizen,ا,F,0
2003,العين,Al Ain,تضخم البروستاتا,Hyperplasia of the Prostate,غیر مواطن,Non-Citizen,ذ,M,0
2003,العين,Al Ain,تضخم البروستاتا,Hyperplasia of the Prostate,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,تضخم البروستاتا,Hyperplasia of the Prostate,جملة,Total,جملة,Total,0
2003,العين,Al Ain,الاجھاض,Abortion,مواطن,Citizen,ذ,M,0
2003,العين,Al Ain,الاجھاض,Abortion,مواطن,Citizen,ا,F,0
2003,العين,Al Ain,الاجھاض,Abortion,غیر مواطن,Non-Citizen,ذ,M,0
2003,العين,Al Ain,الاجھاض,Abortion,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,الاجھاض,Abortion,جملة,Total,جملة,Total,0
2003,العين,Al Ain,وفیات تتعلق مباشرة بالحمل و الولادة,Direct Obstetric Deaths,مواطن,Citizen,ذ,M,0
2003,العين,Al Ain,وفیات تتعلق مباشرة بالحمل و الولادة,Direct Obstetric Deaths,مواطن,Citizen,ا,F,0
2003,العين,Al Ain,وفیات تتعلق مباشرة بالحمل و الولادة,Direct Obstetric Deaths,غیر مواطن,Non-Citizen,ذ,M,0
2003,العين,Al Ain,وفیات تتعلق مباشرة بالحمل و الولادة,Direct Obstetric Deaths,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,وفیات تتعلق مباشرة بالحمل و الولادة,Direct Obstetric Deaths,جملة,Total,جملة,Total,0
2003,العين,Al Ain,العیوب الخلقیة,Congenital Anomalies,مواطن,Citizen,ذ,M,12
2003,العين,Al Ain,العیوب الخلقیة,Congenital Anomalies,مواطن,Citizen,ا,F,5
2003,العين,Al Ain,العیوب الخلقیة,Congenital Anomalies,غیر مواطن,Non-Citizen,ذ,M,9
2003,العين,Al Ain,العیوب الخلقیة,Congenital Anomalies,غیر مواطن,Non-Citizen,ا,F,9
2003,العين,Al Ain,العیوب الخلقیة,Congenital Anomalies,جملة,Total,جملة,Total,35
2003,العين,Al Ain,حالات معینة تنشأ فى الفترة حوالى الولادة,Certain Conditions Originating in the Perinatal Period,مواطن,Citizen,ذ,M,11
2003,العين,Al Ain,حالات معینة تنشأ فى الفترة حوالى الولادة,Certain Conditions Originating in the Perinatal Period,مواطن,Citizen,ا,F,8
2003,العين,Al Ain,حالات معینة تنشأ فى الفترة حوالى الولادة,Certain Conditions Originating in the Perinatal Period,غیر مواطن,Non-Citizen,ذ,M,9
2003,العين,Al Ain,حالات معینة تنشأ فى الفترة حوالى الولادة,Certain Conditions Originating in the Perinatal Period,غیر مواطن,Non-Citizen,ا,F,6
2003,العين,Al Ain,حالات معینة تنشأ فى الفترة حوالى الولادة,Certain Conditions Originating in the Perinatal Period,جملة,Total,جملة,Total,34
2003,العين,Al Ain,اصابة اثناء الولادة  - رض المولود,Birth Trauma,مواطن,Citizen,ذ,M,1
2003,العين,Al Ain,اصابة اثناء الولادة  - رض المولود,Birth Trauma,مواطن,Citizen,ا,F,0
2003,العين,Al Ain,اصابة اثناء الولادة  - رض المولود,Birth Trauma,غیر مواطن,Non-Citizen,ذ,M,1
2003,العين,Al Ain,اصابة اثناء الولادة  - رض المولود,Birth Trauma,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,اصابة اثناء الولادة  - رض المولود,Birth Trauma,جملة,Total,جملة,Total,2
2003,العين,Al Ain,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",مواطن,Citizen,ذ,M,42
2003,العين,Al Ain,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",مواطن,Citizen,ا,F,18
2003,العين,Al Ain,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",غیر مواطن,Non-Citizen,ذ,M,66
2003,العين,Al Ain,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",غیر مواطن,Non-Citizen,ا,F,16
2003,العين,Al Ain,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",جملة,Total,جملة,Total,142
2003,العين,Al Ain,الاصـــــابات والتسمم,Injuries and Poisonings,مواطن,Citizen,ذ,M,13
2003,العين,Al Ain,الاصـــــابات والتسمم,Injuries and Poisonings,مواطن,Citizen,ا,F,2
2003,العين,Al Ain,الاصـــــابات والتسمم,Injuries and Poisonings,غیر مواطن,Non-Citizen,ذ,M,34
2003,العين,Al Ain,الاصـــــابات والتسمم,Injuries and Poisonings,غیر مواطن,Non-Citizen,ا,F,4
2003,العين,Al Ain,الاصـــــابات والتسمم,Injuries and Poisonings,جملة,Total,جملة,Total,53
2003,العين,Al Ain,الكسور,Fractures,مواطن,Citizen,ذ,M,0
2003,العين,Al Ain,الكسور,Fractures,مواطن,Citizen,ا,F,0
2003,العين,Al Ain,الكسور,Fractures,غیر مواطن,Non-Citizen,ذ,M,4
2003,العين,Al Ain,الكسور,Fractures,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,الكسور,Fractures,جملة,Total,جملة,Total,4
2003,العين,Al Ain,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,مواطن,Citizen,ذ,M,33
2003,العين,Al Ain,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,مواطن,Citizen,ا,F,4
2003,العين,Al Ain,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,غیر مواطن,Non-Citizen,ذ,M,44
2003,العين,Al Ain,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,غیر مواطن,Non-Citizen,ا,F,1
2003,العين,Al Ain,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,جملة,Total,جملة,Total,82
2003,العين,Al Ain,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,مواطن,Citizen,ذ,M,3
2003,العين,Al Ain,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,مواطن,Citizen,ا,F,5
2003,العين,Al Ain,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,غیر مواطن,Non-Citizen,ذ,M,3
2003,العين,Al Ain,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,جملة,Total,جملة,Total,11
2003,العين,Al Ain,الحروق,Burns,مواطن,Citizen,ذ,M,0
2003,العين,Al Ain,الحروق,Burns,مواطن,Citizen,ا,F,0
2003,العين,Al Ain,الحروق,Burns,غیر مواطن,Non-Citizen,ذ,M,4
2003,العين,Al Ain,الحروق,Burns,غیر مواطن,Non-Citizen,ا,F,1
2003,العين,Al Ain,الحروق,Burns,جملة,Total,جملة,Total,5
2003,العين,Al Ain,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,مواطن,Citizen,ذ,M,0
2003,العين,Al Ain,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,مواطن,Citizen,ا,F,0
2003,العين,Al Ain,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ذ,M,1
2003,العين,Al Ain,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,جملة,Total,جملة,Total,1
2003,العين,Al Ain,غیر مبین,Not Stated,مواطن,Citizen,ذ,M,0
2003,العين,Al Ain,غیر مبین,Not Stated,مواطن,Citizen,ا,F,0
2003,العين,Al Ain,غیر مبین,Not Stated,غیر مواطن,Non-Citizen,ذ,M,0
2003,العين,Al Ain,غیر مبین,Not Stated,غیر مواطن,Non-Citizen,ا,F,0
2003,العين,Al Ain,غیر مبین,Not Stated,غیر مبین,Not Stated,غير مبين,Not Stated,0
2003,العين,Al Ain,غیر مبین,Not Stated,جملة,Total,جملة,Total,0
2003,العين,Al Ain,الجملة,Total,مواطن,Citizen,ذ,M,224
2003,العين,Al Ain,الجملة,Total,مواطن,Citizen,ا,F,129
2003,العين,Al Ain,الجملة,Total,مواطن,Citizen,جملة,Total,353
2003,العين,Al Ain,الجملة,Total,غیر مواطن,Non-Citizen,ذ,M,346
2003,العين,Al Ain,الجملة,Total,غیر مواطن,Non-Citizen,ا,F,123
2003,العين,Al Ain,الجملة,Total,غیر مواطن,Non-Citizen,جملة,Total,469
2003,العين,Al Ain,الجملة,Total,غیر مبین,Not Stated,غیر مبین,Not Stated,0
2003,العين,Al Ain,الجملة الكلية,Grand Total,جملة,Total,جملة,Total,822
2003,دبي,Dubai,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,مواطن,Citizen,ذ,M,5
2003,دبي,Dubai,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,مواطن,Citizen,ا,F,1
2003,دبي,Dubai,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ذ,M,6
2003,دبي,Dubai,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ا,F,1
2003,دبي,Dubai,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,جملة,Total,جملة,Total,13
2003,دبي,Dubai,امراض الامعاء المعدية,Intestinal Infectious Diseases,مواطن,Citizen,ذ,M,2
2003,دبي,Dubai,امراض الامعاء المعدية,Intestinal Infectious Diseases,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,امراض الامعاء المعدية,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ذ,M,2
2003,دبي,Dubai,امراض الامعاء المعدية,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,امراض الامعاء المعدية,Intestinal Infectious Diseases,جملة,Total,جملة,Total,4
2003,دبي,Dubai,الــــــدرن,Tuberculosis,مواطن,Citizen,ذ,M,2
2003,دبي,Dubai,الــــــدرن,Tuberculosis,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,الــــــدرن,Tuberculosis,غیر مواطن,Non-Citizen,ذ,M,4
2003,دبي,Dubai,الــــــدرن,Tuberculosis,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,الــــــدرن,Tuberculosis,جملة,Total,جملة,Total,6
2003,دبي,Dubai,السعال الديكي,Whooping Cough,مواطن,Citizen,ذ,M,0
2003,دبي,Dubai,السعال الديكي,Whooping Cough,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,السعال الديكي,Whooping Cough,غیر مواطن,Non-Citizen,ذ,M,0
2003,دبي,Dubai,السعال الديكي,Whooping Cough,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,السعال الديكي,Whooping Cough,جملة,Total,جملة,Total,0
2003,دبي,Dubai,عدوى بالمكورات السحائیــــة,Meningococcal Infection,مواطن,Citizen,ذ,M,0
2003,دبي,Dubai,عدوى بالمكورات السحائیــــة,Meningococcal Infection,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,عدوى بالمكورات السحائیــــة,Meningococcal Infection,غیر مواطن,Non-Citizen,ذ,M,1
2003,دبي,Dubai,عدوى بالمكورات السحائیــــة,Meningococcal Infection,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,عدوى بالمكورات السحائیــــة,Meningococcal Infection,جملة,Total,جملة,Total,1
2003,دبي,Dubai,التیتانوس-الكزاز,Tetanus,مواطن,Citizen,ذ,M,0
2003,دبي,Dubai,التیتانوس-الكزاز,Tetanus,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,التیتانوس-الكزاز,Tetanus,غیر مواطن,Non-Citizen,ذ,M,0
2003,دبي,Dubai,التیتانوس-الكزاز,Tetanus,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,التیتانوس-الكزاز,Tetanus,جملة,Total,جملة,Total,0
2003,دبي,Dubai,التسمم الدموي,Septicaemia,مواطن,Citizen,ذ,M,16
2003,دبي,Dubai,التسمم الدموي,Septicaemia,مواطن,Citizen,ا,F,13
2003,دبي,Dubai,التسمم الدموي,Septicaemia,غیر مواطن,Non-Citizen,ذ,M,21
2003,دبي,Dubai,التسمم الدموي,Septicaemia,غیر مواطن,Non-Citizen,ا,F,19
2003,دبي,Dubai,التسمم الدموي,Septicaemia,جملة,Total,جملة,Total,69
2003,دبي,Dubai,الجدري,Smallpox,مواطن,Citizen,ذ,M,0
2003,دبي,Dubai,الجدري,Smallpox,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,الجدري,Smallpox,غیر مواطن,Non-Citizen,ذ,M,0
2003,دبي,Dubai,الجدري,Smallpox,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,الجدري,Smallpox,جملة,Total,جملة,Total,0
2003,دبي,Dubai,الحصبه,Measles,مواطن,Citizen,ذ,M,0
2003,دبي,Dubai,الحصبه,Measles,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,الحصبه,Measles,غیر مواطن,Non-Citizen,ذ,M,0
2003,دبي,Dubai,الحصبه,Measles,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,الحصبه,Measles,جملة,Total,جملة,Total,0
2003,دبي,Dubai,الملاريا,Malaria,مواطن,Citizen,ذ,M,0
2003,دبي,Dubai,الملاريا,Malaria,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,الملاريا,Malaria,غیر مواطن,Non-Citizen,ذ,M,1
2003,دبي,Dubai,الملاريا,Malaria,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,الملاريا,Malaria,جملة,Total,جملة,Total,1
2003,دبي,Dubai,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,مواطن,Citizen,ذ,M,5
2003,دبي,Dubai,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ذ,M,4
2003,دبي,Dubai,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ا,F,2
2003,دبي,Dubai,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,جملة,Total,جملة,Total,11
2003,دبي,Dubai,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,مواطن,Citizen,ذ,M,1
2003,دبي,Dubai,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,مواطن,Citizen,ا,F,4
2003,دبي,Dubai,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ذ,M,1
2003,دبي,Dubai,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ا,F,1
2003,دبي,Dubai,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,جملة,Total,جملة,Total,7
2003,دبي,Dubai,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ذ,M,0
2003,دبي,Dubai,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ذ,M,2
2003,دبي,Dubai,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,جملة,Total,جملة,Total,2
2003,دبي,Dubai,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ذ,M,4
2003,دبي,Dubai,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ا,F,1
2003,دبي,Dubai,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ذ,M,3
2003,دبي,Dubai,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ا,F,4
2003,دبي,Dubai,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",جملة,Total,جملة,Total,12
2003,دبي,Dubai,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ذ,M,0
2003,دبي,Dubai,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ا,F,10
2003,دبي,Dubai,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ذ,M,1
2003,دبي,Dubai,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ا,F,5
2003,دبي,Dubai,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,جملة,Total,جملة,Total,16
2003,دبي,Dubai,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ذ,M,0
2003,دبي,Dubai,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ذ,M,0
2003,دبي,Dubai,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Cervix Uteri,جملة,Total,جملة,Total,0
2003,دبي,Dubai,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ذ,M,25
2003,دبي,Dubai,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ا,F,15
2003,دبي,Dubai,اورام خبیثة اخرى,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ذ,M,20
2003,دبي,Dubai,اورام خبیثة اخرى,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ا,F,13
2003,دبي,Dubai,اورام خبیثة اخرى,Other Malignant Neoplasm,جملة,Total,جملة,Total,73
2003,دبي,Dubai,سرطان الدم,Leukaemia,مواطن,Citizen,ذ,M,3
2003,دبي,Dubai,سرطان الدم,Leukaemia,مواطن,Citizen,ا,F,2
2003,دبي,Dubai,سرطان الدم,Leukaemia,غیر مواطن,Non-Citizen,ذ,M,8
2003,دبي,Dubai,سرطان الدم,Leukaemia,غیر مواطن,Non-Citizen,ا,F,1
2003,دبي,Dubai,سرطان الدم,Leukaemia,جملة,Total,جملة,Total,14
2003,دبي,Dubai,داء السكري,Diabetes Mellitus,مواطن,Citizen,ذ,M,2
2003,دبي,Dubai,داء السكري,Diabetes Mellitus,مواطن,Citizen,ا,F,7
2003,دبي,Dubai,داء السكري,Diabetes Mellitus,غیر مواطن,Non-Citizen,ذ,M,8
2003,دبي,Dubai,داء السكري,Diabetes Mellitus,غیر مواطن,Non-Citizen,ا,F,5
2003,دبي,Dubai,داء السكري,Diabetes Mellitus,جملة,Total,جملة,Total,22
2003,دبي,Dubai,الھزال الغذائي,Nutritional Marasmus,مواطن,Citizen,ذ,M,0
2003,دبي,Dubai,الھزال الغذائي,Nutritional Marasmus,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,الھزال الغذائي,Nutritional Marasmus,غیر مواطن,Non-Citizen,ذ,M,0
2003,دبي,Dubai,الھزال الغذائي,Nutritional Marasmus,غیر مواطن,Non-Citizen,ا,F,1
2003,دبي,Dubai,الھزال الغذائي,Nutritional Marasmus,جملة,Total,جملة,Total,1
2003,دبي,Dubai,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,مواطن,Citizen,ذ,M,0
2003,دبي,Dubai,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ذ,M,0
2003,دبي,Dubai,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,جملة,Total,جملة,Total,0
2003,دبي,Dubai,فقر الدم,Anaemia,مواطن,Citizen,ذ,M,2
2003,دبي,Dubai,فقر الدم,Anaemia,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,فقر الدم,Anaemia,غیر مواطن,Non-Citizen,ذ,M,1
2003,دبي,Dubai,فقر الدم,Anaemia,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,فقر الدم,Anaemia,جملة,Total,جملة,Total,3
2003,دبي,Dubai,الاضطرابات العقلیة,Mental Disorders,مواطن,Citizen,ذ,M,0
2003,دبي,Dubai,الاضطرابات العقلیة,Mental Disorders,مواطن,Citizen,ا,F,0
2003,دبي,Dubai,الاضطرابات العقلیة,Mental Disorders,غیر مواطن,Non-Citizen,ذ,M,0
2003,دبي,Dubai,الاضطرابات العقلیة,Mental Disorders,غیر مواطن,Non-Citizen,ا,F,0
2003,دبي,Dubai,الاضطرابات العقلیة,Mental Disorders,جملة,Total,جملة,Total,0
