Year,Medical_District_AR,Medical_District_EN,Cause_of_Death_AR,Cause_of_Death_EN,Nationality_AR,Nationality_EN,Sex_AR,Sex_EN,Value
2004,الغربیـــــــــه,Western Region,قرحة بالمعدة او الاثنى عشر,Ulcer of Stomach and Duodenum,غیر مواطن,Non-Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,التھاب الذائدة الدودية ,Ulcer of Stomach and Duodenum,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,التھاب الذائدة الدودية ,Ulcer of Stomach and Duodenum,جملة,Total,جملة,Total,0
2004,الغربیـــــــــه,Western Region,التھاب الذائدة الدودية ,Appendicitis,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,التھاب الذائدة الدودية ,Appendicitis,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,التھاب الذائدة الدودية ,Appendicitis,غیر مواطن,Non-Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,مرض الكبد المزمن وتشمع الكبد,Appendicitis,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,مرض الكبد المزمن وتشمع الكبد,Appendicitis,جملة,Total,جملة,Total,0
2004,الغربیـــــــــه,Western Region,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,مواطن,Citizen,ا,F,1
2004,الغربیـــــــــه,Western Region,مرض الكبد المزمن وتشمع الكبد,Chronic Liver Diseases and Cirrhosis,غیر مواطن,Non-Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Chronic Liver Diseases and Cirrhosis,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Chronic Liver Diseases and Cirrhosis,جملة,Total,جملة,Total,1
2004,الغربیـــــــــه,Western Region,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,التھاب الكلیة والمتلازمة الكلوية و الكلاء,Nephritis Nephrotic Syndrome and Nephrosis,غیر مواطن,Non-Citizen,ذ,M,1
2004,الغربیـــــــــه,Western Region,تضخم البروستاتا,Nephritis Nephrotic Syndrome and Nephrosis,غیر مواطن,Non-Citizen,ا,F,1
2004,الغربیـــــــــه,Western Region,تضخم البروستاتا,Nephritis Nephrotic Syndrome and Nephrosis,جملة,Total,جملة,Total,2
2004,الغربیـــــــــه,Western Region,تضخم البروستاتا,Hyperplasia of the Prostate,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,تضخم البروستاتا,Hyperplasia of the Prostate,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,تضخم البروستاتا,Hyperplasia of the Prostate,غیر مواطن,Non-Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,الاجھاض,Hyperplasia of the Prostate,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,الاجھاض,Hyperplasia of the Prostate,جملة,Total,جملة,Total,0
2004,الغربیـــــــــه,Western Region,الاجھاض,Abortion,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,الاجھاض,Abortion,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,الاجھاض,Abortion,غیر مواطن,Non-Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,وفیات تتعلق مباشرة بالحمل و الولادة,Abortion,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,وفیات تتعلق مباشرة بالحمل و الولادة,Abortion,جملة,Total,جملة,Total,0
2004,الغربیـــــــــه,Western Region,وفیات تتعلق مباشرة بالحمل و الولادة,Direct Obstetric Deaths,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,وفیات تتعلق مباشرة بالحمل و الولادة,Direct Obstetric Deaths,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,وفیات تتعلق مباشرة بالحمل و الولادة,Direct Obstetric Deaths,غیر مواطن,Non-Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,العیوب الخلقیة,Direct Obstetric Deaths,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,العیوب الخلقیة,Direct Obstetric Deaths,جملة,Total,جملة,Total,0
2004,الغربیـــــــــه,Western Region,العیوب الخلقیة,Congenital Anomalies,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,العیوب الخلقیة,Congenital Anomalies,مواطن,Citizen,ا,F,1
2004,الغربیـــــــــه,Western Region,العیوب الخلقیة,Congenital Anomalies,غیر مواطن,Non-Citizen,ذ,M,2
2004,الغربیـــــــــه,Western Region,حالات معینة تنشأ فى الفترة حوالى الولادة,Congenital Anomalies,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,حالات معینة تنشأ فى الفترة حوالى الولادة,Congenital Anomalies,جملة,Total,جملة,Total,3
2004,الغربیـــــــــه,Western Region,حالات معینة تنشأ فى الفترة حوالى الولادة,Certain Conditions Originating in the Perinatal Period,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,حالات معینة تنشأ فى الفترة حوالى الولادة,Certain Conditions Originating in the Perinatal Period,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,حالات معینة تنشأ فى الفترة حوالى الولادة,Certain Conditions Originating in the Perinatal Period,غیر مواطن,Non-Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,اصابة اثناء الولادة  - رض المولود,Certain Conditions Originating in the Perinatal Period,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,اصابة اثناء الولادة  - رض المولود,Certain Conditions Originating in the Perinatal Period,جملة,Total,جملة,Total,0
2004,الغربیـــــــــه,Western Region,اصابة اثناء الولادة  - رض المولود,Birth Trauma,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,اصابة اثناء الولادة  - رض المولود,Birth Trauma,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,اصابة اثناء الولادة  - رض المولود,Birth Trauma,غیر مواطن,Non-Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,العـــلامــــات والاعراض و الحالات غیر المحددة,Birth Trauma,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,العـــلامــــات والاعراض و الحالات غیر المحددة,Birth Trauma,جملة,Total,جملة,Total,0
2004,الغربیـــــــــه,Western Region,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",مواطن,Citizen,ذ,M,2
2004,الغربیـــــــــه,Western Region,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",مواطن,Citizen,ا,F,4
2004,الغربیـــــــــه,Western Region,العـــلامــــات والاعراض و الحالات غیر المحددة,"Signs, Symptoms, and Ill-Defined Conditions",غیر مواطن,Non-Citizen,ذ,M,13
2004,الغربیـــــــــه,Western Region,الاصـــــابات والتسمم,"Signs, Symptoms, and Ill-Defined Conditions",غیر مواطن,Non-Citizen,ا,F,2
2004,الغربیـــــــــه,Western Region,الاصـــــابات والتسمم,"Signs, Symptoms, and Ill-Defined Conditions",جملة,Total,جملة,Total,21
2004,الغربیـــــــــه,Western Region,الاصـــــابات والتسمم,Injuries and Poisonings,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,الاصـــــابات والتسمم,Injuries and Poisonings,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,الاصـــــابات والتسمم,Injuries and Poisonings,غیر مواطن,Non-Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,الكسور,Injuries and Poisonings,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,الكسور,Injuries and Poisonings,جملة,Total,جملة,Total,0
2004,الغربیـــــــــه,Western Region,الكسور,Fractures,مواطن,Citizen,ذ,M,1
2004,الغربیـــــــــه,Western Region,الكسور,Fractures,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,الكسور,Fractures,غیر مواطن,Non-Citizen,ذ,M,16
2004,الغربیـــــــــه,Western Region,الاصابات داخل الجمجمة و الاصابات الداخلیة,Fractures,غیر مواطن,Non-Citizen,ا,F,1
2004,الغربیـــــــــه,Western Region,الاصابات داخل الجمجمة و الاصابات الداخلیة,Fractures,جملة,Total,جملة,Total,18
2004,الغربیـــــــــه,Western Region,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,مواطن,Citizen,ذ,M,6
2004,الغربیـــــــــه,Western Region,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,مواطن,Citizen,ا,F,4
2004,الغربیـــــــــه,Western Region,الاصابات داخل الجمجمة و الاصابات الداخلیة,Intracranial and Internal Injuries including Nerve Related Injuries,غیر مواطن,Non-Citizen,ذ,M,19
2004,الغربیـــــــــه,Western Region,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Intracranial and Internal Injuries including Nerve Related Injuries,غیر مواطن,Non-Citizen,ا,F,5
2004,الغربیـــــــــه,Western Region,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Intracranial and Internal Injuries including Nerve Related Injuries,جملة,Total,جملة,Total,34
2004,الغربیـــــــــه,Western Region,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,تاثیرات دخول اجسام غريبة فى فتحات الجسم الطبیعیة,Effects of Foreign Body Entering Through Orifice,غیر مواطن,Non-Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,الحروق,Effects of Foreign Body Entering Through Orifice,غیر مواطن,Non-Citizen,ا,F,1
2004,الغربیـــــــــه,Western Region,الحروق,Effects of Foreign Body Entering Through Orifice,جملة,Total,جملة,Total,1
2004,الغربیـــــــــه,Western Region,الحروق,Burns,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,الحروق,Burns,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,الحروق,Burns,غیر مواطن,Non-Citizen,ذ,M,1
2004,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,Burns,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,Burns,جملة,Total,جملة,Total,1
2004,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,التسممات والتاثیرات السامة,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,غیر مبین,Poisonings and Toxic Effects,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,غیر مبین,Poisonings and Toxic Effects,جملة,Total,جملة,Total,0
2004,الغربیـــــــــه,Western Region,غیر مبین,Not Stated,مواطن,Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,غیر مبین,Not Stated,مواطن,Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,غیر مبین,Not Stated,غیر مواطن,Non-Citizen,ذ,M,0
2004,الغربیـــــــــه,Western Region,غیر مبین,Not Stated,غیر مواطن,Non-Citizen,ا,F,0
2004,الغربیـــــــــه,Western Region,الجملة,Not Stated,غیر مبین,Not Stated,غير مبين,Not Stated,0
2004,الغربیـــــــــه,Western Region,الجملة,Not Stated,جملة,Total,جملة,Total,0
2004,الغربیـــــــــه,Western Region,الجملة,Total,مواطن,Citizen,ذ,M,27
2004,الغربیـــــــــه,Western Region,الجملة,Total,مواطن,Citizen,ا,F,18
2004,الغربیـــــــــه,Western Region,الجملة,Total,مواطن,Citizen,جملة,Total,45
2004,الغربیـــــــــه,Western Region,الجملة,Total,غیر مواطن,Non-Citizen,ذ,M,72
2004,الغربیـــــــــه,Western Region,الجملة,Total,غیر مواطن,Non-Citizen,ا,F,14
2004,الغربیـــــــــه,Western Region,الجملة الكلية,Total,غیر مواطن,Non-Citizen,جملة,Total,86
2004,الغربیـــــــــه,Western Region,الامراض المعدية والطفیلیـــــة,Total,غیر مبین,Not Stated,ذ,M,0
2004,الغربیـــــــــه,Western Region,الامراض المعدية والطفیلیـــــة,Total,غیر مبین,Not Stated, ا,F,0
2004,الغربیـــــــــه,Western Region,الامراض المعدية والطفیلیـــــة,Total,غیر مبین,Not Stated,جملة,Total,0
2004,الغربیـــــــــه,Western Region,الامراض المعدية والطفیلیـــــة,Grand Total,جملة,Total,جملة,Total,131
2004,العين,Al Ain,الامراض المعدية والطفیلیـــــة,Infectious and Parasitic Diseases,مواطن,Citizen,ذ,M,1
2004,العين,Al Ain,امراض الامعاء المعدية,Infectious and Parasitic Diseases,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,امراض الامعاء المعدية,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ذ,M,3
2004,العين,Al Ain,امراض الامعاء المعدية,Infectious and Parasitic Diseases,غیر مواطن,Non-Citizen,ا,F,2
2004,العين,Al Ain,امراض الامعاء المعدية,Infectious and Parasitic Diseases,جملة,Total,جملة,Total,6
2004,العين,Al Ain,امراض الامعاء المعدية,Intestinal Infectious Diseases,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,الــــــدرن,Intestinal Infectious Diseases,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,الــــــدرن,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ذ,M,1
2004,العين,Al Ain,الــــــدرن,Intestinal Infectious Diseases,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,الــــــدرن,Intestinal Infectious Diseases,جملة,Total,جملة,Total,1
2004,العين,Al Ain,الــــــدرن,Tuberculosis,مواطن,Citizen,ذ,M,1
2004,العين,Al Ain,السعال الديكي,Tuberculosis,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,السعال الديكي,Tuberculosis,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,السعال الديكي,Tuberculosis,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,السعال الديكي,Tuberculosis,جملة,Total,جملة,Total,1
2004,العين,Al Ain,السعال الديكي,Whooping Cough,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,عدوى بالمكورات السحائیــــة,Whooping Cough,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,عدوى بالمكورات السحائیــــة,Whooping Cough,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,عدوى بالمكورات السحائیــــة,Whooping Cough,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,عدوى بالمكورات السحائیــــة,Whooping Cough,جملة,Total,جملة,Total,0
2004,العين,Al Ain,عدوى بالمكورات السحائیــــة,Meningococcal Infection,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,التیتانوس-الكزاز,Meningococcal Infection,مواطن,Citizen,ا,F,1
2004,العين,Al Ain,التیتانوس-الكزاز,Meningococcal Infection,غیر مواطن,Non-Citizen,ذ,M,1
2004,العين,Al Ain,التیتانوس-الكزاز,Meningococcal Infection,غیر مواطن,Non-Citizen,ا,F,1
2004,العين,Al Ain,التیتانوس-الكزاز,Meningococcal Infection,جملة,Total,جملة,Total,3
2004,العين,Al Ain,التیتانوس-الكزاز,Tetanus,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,التسمم الدموي,Tetanus,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,التسمم الدموي,Tetanus,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,التسمم الدموي,Tetanus,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,التسمم الدموي,Tetanus,جملة,Total,جملة,Total,0
2004,العين,Al Ain,التسمم الدموي,Septicaemia,مواطن,Citizen,ذ,M,1
2004,العين,Al Ain,الجدري,Septicaemia,مواطن,Citizen,ا,F,4
2004,العين,Al Ain,الجدري,Septicaemia,غیر مواطن,Non-Citizen,ذ,M,5
2004,العين,Al Ain,الجدري,Septicaemia,غیر مواطن,Non-Citizen,ا,F,1
2004,العين,Al Ain,الجدري,Septicaemia,جملة,Total,جملة,Total,11
2004,العين,Al Ain,الجدري,Smallpox,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,الحصبه,Smallpox,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,الحصبه,Smallpox,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,الحصبه,Smallpox,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,الحصبه,Smallpox,جملة,Total,جملة,Total,0
2004,العين,Al Ain,الحصبه,Measles,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,الملاريا,Measles,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,الملاريا,Measles,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,الملاريا,Measles,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,الملاريا,Measles,جملة,Total,جملة,Total,0
2004,العين,Al Ain,الملاريا,Malaria,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,ورم خبیث بالمعدة,Malaria,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,ورم خبیث بالمعدة,Malaria,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,ورم خبیث بالمعدة,Malaria,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,ورم خبیث بالمعدة,Malaria,جملة,Total,جملة,Total,0
2004,العين,Al Ain,ورم خبیث بالمعدة,Malignant Neoplasm of the Stomach,مواطن,Citizen,ذ,M,1
2004,العين,Al Ain,ورم خبیث بالقولون,Malignant Neoplasm of the Stomach,مواطن,Citizen,ا,F,1
2004,العين,Al Ain,ورم خبیث بالقولون,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ذ,M,3
2004,العين,Al Ain,ورم خبیث بالقولون,Malignant Neoplasm of the Stomach,غیر مواطن,Non-Citizen,ا,F,2
2004,العين,Al Ain,ورم خبیث بالقولون,Malignant Neoplasm of the Stomach,جملة,Total,جملة,Total,7
2004,العين,Al Ain,ورم خبیث بالقولون,Malignant Neoplasm of the Colon,مواطن,Citizen,ذ,M,4
2004,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Colon,مواطن,Citizen,ا,F,3
2004,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ذ,M,2
2004,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Colon,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Colon,جملة,Total,جملة,Total,9
2004,العين,Al Ain,ورم خبیث بالمستقیم او الشرج,Malignant Neoplasm of the Rectum,مواطن,Citizen,ذ,M,1
2004,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Rectum,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Rectum,غیر مواطن,Non-Citizen,ا,F,1
2004,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,Malignant Neoplasm of the Rectum,جملة,Total,جملة,Total,2
2004,العين,Al Ain,ورم خبیث بالقصبة الھوائیة او الشعب او الرئه,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ذ,M,3
2004,العين,Al Ain,ورم خبیث بالثدي,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",مواطن,Citizen,ا,F,1
2004,العين,Al Ain,ورم خبیث بالثدي,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ذ,M,10
2004,العين,Al Ain,ورم خبیث بالثدي,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,ورم خبیث بالثدي,"Malignant Neoplasm of the Trachea, Bronchus, and Lung",جملة,Total,جملة,Total,14
2004,العين,Al Ain,ورم خبیث بالثدي,Malignant Neoplasm of the Breast,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Breast,مواطن,Citizen,ا,F,6
2004,العين,Al Ain,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Breast,غیر مواطن,Non-Citizen,ا,F,11
2004,العين,Al Ain,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Breast,جملة,Total,جملة,Total,17
2004,العين,Al Ain,ورم خبیث بعنق الرحم,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,اورام خبیثة اخرى,Malignant Neoplasm of the Cervix Uteri,مواطن,Citizen,ا,F,2
2004,العين,Al Ain,اورام خبیثة اخرى,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,اورام خبیثة اخرى,Malignant Neoplasm of the Cervix Uteri,غیر مواطن,Non-Citizen,ا,F,2
2004,العين,Al Ain,اورام خبیثة اخرى,Malignant Neoplasm of the Cervix Uteri,جملة,Total,جملة,Total,4
2004,العين,Al Ain,اورام خبیثة اخرى,Other Malignant Neoplasm,مواطن,Citizen,ذ,M,19
2004,العين,Al Ain,سرطان الدم,Other Malignant Neoplasm,مواطن,Citizen,ا,F,11
2004,العين,Al Ain,سرطان الدم,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ذ,M,43
2004,العين,Al Ain,سرطان الدم,Other Malignant Neoplasm,غیر مواطن,Non-Citizen,ا,F,18
2004,العين,Al Ain,سرطان الدم,Other Malignant Neoplasm,جملة,Total,جملة,Total,91
2004,العين,Al Ain,سرطان الدم,Leukaemia,مواطن,Citizen,ذ,M,4
2004,العين,Al Ain,داء السكري,Leukaemia,مواطن,Citizen,ا,F,3
2004,العين,Al Ain,داء السكري,Leukaemia,غیر مواطن,Non-Citizen,ذ,M,10
2004,العين,Al Ain,داء السكري,Leukaemia,غیر مواطن,Non-Citizen,ا,F,8
2004,العين,Al Ain,داء السكري,Leukaemia,جملة,Total,جملة,Total,25
2004,العين,Al Ain,داء السكري,Diabetes Mellitus,مواطن,Citizen,ذ,M,11
2004,العين,Al Ain,الھزال الغذائي,Diabetes Mellitus,مواطن,Citizen,ا,F,8
2004,العين,Al Ain,الھزال الغذائي,Diabetes Mellitus,غیر مواطن,Non-Citizen,ذ,M,8
2004,العين,Al Ain,الھزال الغذائي,Diabetes Mellitus,غیر مواطن,Non-Citizen,ا,F,9
2004,العين,Al Ain,الھزال الغذائي,Diabetes Mellitus,جملة,Total,جملة,Total,36
2004,العين,Al Ain,الھزال الغذائي,Nutritional Marasmus,مواطن,Citizen,ذ,M,1
2004,العين,Al Ain,انواع اخرى من سوء التغذية,Nutritional Marasmus,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,انواع اخرى من سوء التغذية,Nutritional Marasmus,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,انواع اخرى من سوء التغذية,Nutritional Marasmus,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,انواع اخرى من سوء التغذية,Nutritional Marasmus,جملة,Total,جملة,Total,1
2004,العين,Al Ain,انواع اخرى من سوء التغذية,Other Protein-Calorie Malnutrition,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,فقر الدم,Other Protein-Calorie Malnutrition,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,فقر الدم,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,فقر الدم,Other Protein-Calorie Malnutrition,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,فقر الدم,Other Protein-Calorie Malnutrition,جملة,Total,جملة,Total,0
2004,العين,Al Ain,فقر الدم,Anaemia,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,الاضطرابات العقلیة,Anaemia,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,الاضطرابات العقلیة,Anaemia,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,الاضطرابات العقلیة,Anaemia,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,الاضطرابات العقلیة,Anaemia,جملة,Total,جملة,Total,0
2004,العين,Al Ain,الاضطرابات العقلیة,Mental Disorders,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,امراض الجھاز العصبي,Mental Disorders,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,امراض الجھاز العصبي,Mental Disorders,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,امراض الجھاز العصبي,Mental Disorders,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,امراض الجھاز العصبي,Mental Disorders,جملة,Total,جملة,Total,0
2004,العين,Al Ain,امراض الجھاز العصبي,Diseases of the Nervous System,مواطن,Citizen,ذ,M,5
2004,العين,Al Ain,التھاب سحائي,Diseases of the Nervous System,مواطن,Citizen,ا,F,1
2004,العين,Al Ain,التھاب سحائي,Diseases of the Nervous System,غیر مواطن,Non-Citizen,ذ,M,1
2004,العين,Al Ain,التھاب سحائي,Diseases of the Nervous System,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,التھاب سحائي,Diseases of the Nervous System,جملة,Total,جملة,Total,7
2004,العين,Al Ain,التھاب سحائي,Meningitis,مواطن,Citizen,ذ,M,0
2004,العين,Al Ain,امراض الجھاز الدوري الاخرى,Meningitis,مواطن,Citizen,ا,F,0
2004,العين,Al Ain,امراض الجھاز الدوري الاخرى,Meningitis,غیر مواطن,Non-Citizen,ذ,M,0
2004,العين,Al Ain,امراض الجھاز الدوري الاخرى,Meningitis,غیر مواطن,Non-Citizen,ا,F,0
2004,العين,Al Ain,امراض الجھاز الدوري الاخرى,Meningitis,جملة,Total,جملة,Total,0
2004,العين,Al Ain,امراض الجھاز الدوري الاخرى,Other Diseases of the Circulatory System,مواطن,Citizen,ذ,M,11
2004,العين,Al Ain,حمى روماتیزمیة حادة,Other Diseases of the Circulatory System,مواطن,Citizen,ا,F,9
2004,العين,Al Ain,حمى روماتیزمیة حادة,Other Diseases of the Circulatory System,غیر مواطن,Non-Citizen,ذ,M,21
2004,العين,Al Ain,حمى روماتیزمیة حادة,Other Diseases of the Circulatory System,غیر مواطن,Non-Citizen,ا,F,5
